Freq.	V(out_fs)
1.46892627764385e+00	(-1.24496053247539e+02dB,9.00070924236782e+01°)
1.47231250243271e+00	(-1.24476053247159e+02dB,9.00071087734031e+01°)
1.47570653327588e+00	(-1.24456053246777e+02dB,9.00071251608180e+01°)
1.47910838816819e+00	(-1.24436053246393e+02dB,9.00071415860098e+01°)
1.48251808514594e+00	(-1.24416053246008e+02dB,9.00071580490656e+01°)
1.48593564228699e+00	(-1.24396053245621e+02dB,9.00071745500726e+01°)
1.48936107771090e+00	(-1.24376053245232e+02dB,9.00071910891184e+01°)
1.49279440957898e+00	(-1.24356053244842e+02dB,9.00072076662906e+01°)
1.49623565609442e+00	(-1.24336053244449e+02dB,9.00072242816771e+01°)
1.49968483550236e+00	(-1.24316053244055e+02dB,9.00072409353661e+01°)
1.50314196609001e+00	(-1.24296053243659e+02dB,9.00072576274458e+01°)
1.50660706618673e+00	(-1.24276053243261e+02dB,9.00072743580046e+01°)
1.51008015416413e+00	(-1.24256053242862e+02dB,9.00072911271315e+01°)
1.51356124843619e+00	(-1.24236053242460e+02dB,9.00073079349151e+01°)
1.51705036745932e+00	(-1.24216053242057e+02dB,9.00073247814447e+01°)
1.52054752973248e+00	(-1.24196053241651e+02dB,9.00073416668095e+01°)
1.52405275379728e+00	(-1.24176053241244e+02dB,9.00073585910991e+01°)
1.52756605823806e+00	(-1.24156053240835e+02dB,9.00073755544033e+01°)
1.53108746168202e+00	(-1.24136053240424e+02dB,9.00073925568119e+01°)
1.53461698279928e+00	(-1.24116053240012e+02dB,9.00074095984151e+01°)
1.53815464030302e+00	(-1.24096053239597e+02dB,9.00074266793032e+01°)
1.54170045294954e+00	(-1.24076053239180e+02dB,9.00074437995669e+01°)
1.54525443953840e+00	(-1.24056053238762e+02dB,9.00074609592968e+01°)
1.54881661891247e+00	(-1.24036053238341e+02dB,9.00074781585840e+01°)
1.55238700995807e+00	(-1.24016053237919e+02dB,9.00074953975196e+01°)
1.55596563160506e+00	(-1.23996053237495e+02dB,9.00075126761951e+01°)
1.55955250282694e+00	(-1.23976053237068e+02dB,9.00075299947021e+01°)
1.56314764264094e+00	(-1.23956053236640e+02dB,9.00075473531323e+01°)
1.56675107010813e+00	(-1.23936053236210e+02dB,9.00075647515779e+01°)
1.57036280433354e+00	(-1.23916053235778e+02dB,9.00075821901310e+01°)
1.57398286446620e+00	(-1.23896053235343e+02dB,9.00075996688841e+01°)
1.57761126969933e+00	(-1.23876053234907e+02dB,9.00076171879299e+01°)
1.58124803927037e+00	(-1.23856053234469e+02dB,9.00076347473613e+01°)
1.58489319246110e+00	(-1.23836053234029e+02dB,9.00076523472713e+01°)
1.58854674859776e+00	(-1.23816053233586e+02dB,9.00076699877533e+01°)
1.59220872705115e+00	(-1.23796053233142e+02dB,9.00076876689009e+01°)
1.59587914723672e+00	(-1.23776053232696e+02dB,9.00077053908076e+01°)
1.59955802861465e+00	(-1.23756053232247e+02dB,9.00077231535676e+01°)
1.60324539069002e+00	(-1.23736053231797e+02dB,9.00077409572750e+01°)
1.60694125301286e+00	(-1.23716053231344e+02dB,9.00077588020242e+01°)
1.61064563517825e+00	(-1.23696053230889e+02dB,9.00077766879097e+01°)
1.61435855682647e+00	(-1.23676053230432e+02dB,9.00077946150265e+01°)
1.61808003764305e+00	(-1.23656053229974e+02dB,9.00078125834696e+01°)
1.62181009735891e+00	(-1.23636053229512e+02dB,9.00078305933341e+01°)
1.62554875575047e+00	(-1.23616053229049e+02dB,9.00078486447158e+01°)
1.62929603263970e+00	(-1.23596053228584e+02dB,9.00078667377101e+01°)
1.63305194789432e+00	(-1.23576053228117e+02dB,9.00078848724131e+01°)
1.63681652142779e+00	(-1.23556053227647e+02dB,9.00079030489209e+01°)
1.64058977319952e+00	(-1.23536053227175e+02dB,9.00079212673299e+01°)
1.64437172321491e+00	(-1.23516053226701e+02dB,9.00079395277366e+01°)
1.64816239152549e+00	(-1.23496053226225e+02dB,9.00079578302380e+01°)
1.65196179822900e+00	(-1.23476053225747e+02dB,9.00079761749309e+01°)
1.65576996346951e+00	(-1.23456053225266e+02dB,9.00079945619128e+01°)
1.65958690743754e+00	(-1.23436053224784e+02dB,9.00080129912809e+01°)
1.66341265037015e+00	(-1.23416053224299e+02dB,9.00080314631332e+01°)
1.66724721255104e+00	(-1.23396053223811e+02dB,9.00080499775675e+01°)
1.67109061431069e+00	(-1.23376053223322e+02dB,9.00080685346820e+01°)
1.67494287602642e+00	(-1.23356053222830e+02dB,9.00080871345750e+01°)
1.67880401812254e+00	(-1.23336053222336e+02dB,9.00081057773453e+01°)
1.68267406107045e+00	(-1.23316053221840e+02dB,9.00081244630915e+01°)
1.68655302538872e+00	(-1.23296053221341e+02dB,9.00081431919128e+01°)
1.69044093164324e+00	(-1.23276053220840e+02dB,9.00081619639085e+01°)
1.69433780044731e+00	(-1.23256053220337e+02dB,9.00081807791782e+01°)
1.69824365246172e+00	(-1.23236053219832e+02dB,9.00081996378215e+01°)
1.70215850839493e+00	(-1.23216053219324e+02dB,9.00082185399385e+01°)
