time	V(out_preamp)
4.495136648003220e-08	-3.847627e-02
4.496361272162169e-08	-3.846469e-02
4.497585896321119e-08	-3.845312e-02
4.498810520480068e-08	-3.844154e-02
4.500035144639018e-08	-3.842996e-02
4.501259768797967e-08	-3.841839e-02
4.501500500166723e-08	-3.841611e-02
4.502944888379257e-08	-3.840246e-02
4.506887337579138e-08	-3.836518e-02
4.516125876891648e-08	-3.827781e-02
4.516505501833945e-08	-3.827422e-02
4.517984555363581e-08	-3.826023e-02
4.519202309780035e-08	-3.824871e-02
4.520420064196489e-08	-3.823720e-02
4.521637818612944e-08	-3.822568e-02
4.522855573029397e-08	-3.821416e-02
4.524073327445852e-08	-3.820264e-02
4.525291081862306e-08	-3.819112e-02
4.526508836278760e-08	-3.817960e-02
4.527455430537727e-08	-3.817064e-02
4.528717556216349e-08	-3.815870e-02
4.531241807573593e-08	-3.813482e-02
4.531510503501168e-08	-3.813228e-02
4.532010670223409e-08	-3.812755e-02
4.533011003667890e-08	-3.811809e-02
4.543754584861621e-08	-3.801643e-02
4.546315438479494e-08	-3.799220e-02
4.546515505168389e-08	-3.799031e-02
4.546915638546180e-08	-3.798652e-02
4.547715905301761e-08	-3.797894e-02
4.548944886390693e-08	-3.796731e-02
4.550173867479625e-08	-3.795568e-02
4.551402848568557e-08	-3.794405e-02
4.552631829657489e-08	-3.793242e-02
4.553860810746421e-08	-3.792079e-02
4.555089791835353e-08	-3.790916e-02
4.556318772924285e-08	-3.789753e-02
4.556518839613205e-08	-3.789563e-02
4.556918972991045e-08	-3.789185e-02
4.563761253751514e-08	-3.782709e-02
4.566322107369688e-08	-3.780285e-02
4.566522174058020e-08	-3.780096e-02
4.566922307434683e-08	-3.779717e-02
4.567722574188009e-08	-3.778959e-02
4.571523841280427e-08	-3.775361e-02
4.573764588189740e-08	-3.773240e-02
4.576925641907737e-08	-3.770248e-02
4.579332157841224e-08	-3.767970e-02
4.581738673774711e-08	-3.765692e-02
4.584145189708197e-08	-3.763414e-02
4.586551705641683e-08	-3.761136e-02
4.588958221575169e-08	-3.758858e-02
4.591364737508656e-08	-3.756580e-02
4.593771253442143e-08	-3.754301e-02
4.596332102895955e-08	-3.751877e-02
4.596532177392465e-08	-3.751688e-02
4.596932326385484e-08	-3.751309e-02
4.598275655834858e-08	-3.750038e-02
4.599618985284232e-08	-3.748766e-02
4.600962314733606e-08	-3.747494e-02
4.602305644182980e-08	-3.746222e-02
4.603648973632353e-08	-3.744951e-02
4.604992303081727e-08	-3.743679e-02
4.606335632531101e-08	-3.742407e-02
4.606535511837279e-08	-3.742218e-02
4.607734787674349e-08	-3.741083e-02
4.608963286922009e-08	-3.739920e-02
4.610191786169668e-08	-3.738757e-02
4.611420285417328e-08	-3.737594e-02
4.612648784664988e-08	-3.736431e-02
4.613877283912647e-08	-3.735268e-02
4.615105783160307e-08	-3.734105e-02
4.616334282407966e-08	-3.732942e-02
4.616538846282095e-08	-3.732749e-02
4.617766229526866e-08	-3.731587e-02
4.619006774806397e-08	-3.730412e-02
4.620247320085929e-08	-3.729238e-02
4.621487865365461e-08	-3.728064e-02
4.622728410644992e-08	-3.726890e-02
4.623968955924524e-08	-3.725715e-02
4.625209501204056e-08	-3.724541e-02
4.626450046483587e-08	-3.723367e-02
4.626542180726909e-08	-3.723279e-02
4.626726449213552e-08	-3.723105e-02
4.629306208026563e-08	-3.720663e-02
4.630340394761586e-08	-3.719684e-02
4.631374581496609e-08	-3.718706e-02
4.632408768231632e-08	-3.717727e-02
4.633442954966656e-08	-3.716748e-02
4.634477141701679e-08	-3.715769e-02
4.635511328436702e-08	-3.714790e-02
4.636545515171725e-08	-3.713811e-02
4.637960697149148e-08	-3.712472e-02
4.639187576073061e-08	-3.711310e-02
4.640414454996974e-08	-3.710149e-02
4.641641333920887e-08	-3.708988e-02
4.642868212844800e-08	-3.707827e-02
4.644095091768712e-08	-3.706666e-02
4.645321970692626e-08	-3.705505e-02
4.646548849616539e-08	-3.704344e-02
4.648662188036157e-08	-3.702344e-02
4.652033565620574e-08	-3.699153e-02
4.661553851283762e-08	-3.690144e-02
4.661863002504003e-08	-3.689852e-02
4.663962409710714e-08	-3.687866e-02
4.666061816917426e-08	-3.685879e-02
4.668161224124138e-08	-3.683893e-02
4.670260631330850e-08	-3.681907e-02
4.672360038537561e-08	-3.679921e-02
4.674459445744273e-08	-3.677934e-02
4.676558852950985e-08	-3.675948e-02
4.677508565499566e-08	-3.675050e-02
4.681307415693891e-08	-3.671457e-02
4.681560520173392e-08	-3.671217e-02
4.682060686895632e-08	-3.670744e-02
4.683061020340114e-08	-3.669798e-02
4.686024865431336e-08	-3.666995e-02
4.688988710522558e-08	-3.664192e-02
4.691952555613781e-08	-3.661389e-02
4.694916400705004e-08	-3.658587e-02
4.697880245796226e-08	-3.655784e-02
4.700844090887449e-08	-3.652982e-02
4.703807935978671e-08	-3.650180e-02
4.706368789596557e-08	-3.647759e-02
4.706568856285429e-08	-3.647570e-02
4.706968989663172e-08	-3.647192e-02
4.707769256418658e-08	-3.646435e-02
4.710427285287485e-08	-3.643923e-02
4.713085314156312e-08	-3.641410e-02
4.715743343025140e-08	-3.638898e-02
4.718401371893967e-08	-3.636386e-02
4.721059400762794e-08	-3.633875e-02
4.723717429631622e-08	-3.631363e-02
4.726375458500449e-08	-3.628852e-02
4.726575525175058e-08	-3.628663e-02
4.726975658524276e-08	-3.628285e-02
4.731577192397466e-08	-3.623938e-02
4.732537512435588e-08	-3.623031e-02
4.736378792588080e-08	-3.619403e-02
4.736578859619874e-08	-3.619213e-02
4.737779261810635e-08	-3.618080e-02
4.739008243781305e-08	-3.616919e-02
4.740237225751974e-08	-3.615759e-02
4.741466207722645e-08	-3.614598e-02
4.742695189693315e-08	-3.613438e-02
4.743924171663985e-08	-3.612277e-02
4.745153153634654e-08	-3.611117e-02
4.746382135605324e-08	-3.609956e-02
4.746582194064689e-08	-3.609768e-02
4.746982310983417e-08	-3.609390e-02
4.747782544820873e-08	-3.608634e-02
4.749011504748153e-08	-3.607474e-02
4.750240464675434e-08	-3.606314e-02
4.751469424602714e-08	-3.605153e-02
4.752698384529993e-08	-3.603993e-02
4.753927344457274e-08	-3.602833e-02
4.755156304384554e-08	-3.601673e-02
4.756385264311834e-08	-3.600514e-02
4.756585528509504e-08	-3.600325e-02
4.756986056904843e-08	-3.599947e-02
4.757787113695521e-08	-3.599191e-02
4.760071552701034e-08	-3.597035e-02
4.762355991706546e-08	-3.594879e-02
4.764640430712059e-08	-3.592724e-02
4.766924869717571e-08	-3.590568e-02
4.769209308723083e-08	-3.588413e-02
4.771493747728596e-08	-3.586258e-02
4.773778186734108e-08	-3.584104e-02
4.775929258937622e-08	-3.582075e-02
4.778080331141136e-08	-3.580046e-02
4.780231403344651e-08	-3.578018e-02
4.782382475548164e-08	-3.575990e-02
4.784533547751679e-08	-3.573962e-02
4.786684619955193e-08	-3.571934e-02
4.788835692158707e-08	-3.569907e-02
4.791395875375575e-08	-3.567494e-02
4.791597199066356e-08	-3.567304e-02
4.792805141211044e-08	-3.566166e-02
4.794037354590540e-08	-3.565004e-02
4.795269567970036e-08	-3.563843e-02
4.796501781349531e-08	-3.562682e-02
4.797733994729027e-08	-3.561521e-02
4.798966208108523e-08	-3.560360e-02
4.800198421488019e-08	-3.559200e-02
4.801430634867514e-08	-3.558039e-02
4.801600533511171e-08	-3.557879e-02
4.801940330798483e-08	-3.557559e-02
4.802619925373109e-08	-3.556919e-02
4.804965822053214e-08	-3.554709e-02
4.807311718733321e-08	-3.552500e-02
4.809657615413426e-08	-3.550291e-02
4.812003512093533e-08	-3.548082e-02
4.814349408773638e-08	-3.545873e-02
4.816695305453745e-08	-3.543665e-02
4.819041202133850e-08	-3.541457e-02
4.820122297489473e-08	-3.540439e-02
4.821203392845095e-08	-3.539422e-02
4.822284488200718e-08	-3.538405e-02
4.823365583556340e-08	-3.537387e-02
4.824446678911963e-08	-3.536370e-02
4.825527774267585e-08	-3.535353e-02
4.826608869623208e-08	-3.534336e-02
4.828037917401038e-08	-3.532991e-02
4.829466965178870e-08	-3.531647e-02
4.830896012956700e-08	-3.530303e-02
4.832325060734531e-08	-3.528959e-02
4.833754108512362e-08	-3.527615e-02
4.835183156290193e-08	-3.526271e-02
4.836612204068024e-08	-3.524927e-02
4.836897246692297e-08	-3.524659e-02
4.838285574095231e-08	-3.523353e-02
4.839673901498166e-08	-3.522048e-02
4.841062228901100e-08	-3.520743e-02
4.842450556304035e-08	-3.519438e-02
4.843838883706969e-08	-3.518133e-02
4.845227211109904e-08	-3.516828e-02
4.846615538512838e-08	-3.515523e-02
4.848044586290668e-08	-3.514180e-02
4.849473634068499e-08	-3.512838e-02
4.850902681846330e-08	-3.511495e-02
4.852331729624161e-08	-3.510152e-02
4.853760777401992e-08	-3.508810e-02
4.855189825179822e-08	-3.507467e-02
4.856618872957653e-08	-3.506125e-02
4.858967396981969e-08	-3.503919e-02
4.861315921006286e-08	-3.501714e-02
4.863664445030601e-08	-3.499509e-02
4.866012969054917e-08	-3.497304e-02
4.868361493079233e-08	-3.495100e-02
4.870710017103550e-08	-3.492895e-02
4.873058541127866e-08	-3.490692e-02
4.881933271256995e-08	-3.482367e-02
4.886218141879258e-08	-3.478349e-02
4.888634747057370e-08	-3.476084e-02
4.891051352235482e-08	-3.473819e-02
4.893467957413594e-08	-3.471554e-02
4.895884562591706e-08	-3.469289e-02
4.898301167769819e-08	-3.467025e-02
4.900717772947930e-08	-3.464762e-02
4.903134378126043e-08	-3.462498e-02
4.907035678559520e-08	-3.458845e-02
4.909442195017390e-08	-3.456592e-02
4.911848711475259e-08	-3.454340e-02
4.914255227933129e-08	-3.452088e-02
4.916661744390999e-08	-3.449836e-02
4.919068260848869e-08	-3.447585e-02
4.921474777306738e-08	-3.445334e-02
4.923881293764608e-08	-3.443083e-02
4.926442147382502e-08	-3.440689e-02
4.926642214071357e-08	-3.440502e-02
4.927042347449067e-08	-3.440128e-02
4.929443147715327e-08	-3.437883e-02
4.930472062115448e-08	-3.436921e-02
4.931500976515569e-08	-3.435960e-02
4.932529890915689e-08	-3.434998e-02
4.933558805315811e-08	-3.434036e-02
4.934587719715931e-08	-3.433075e-02
4.935616634116052e-08	-3.432114e-02
4.936645548516173e-08	-3.431153e-02
4.937045681895949e-08	-3.430779e-02
4.939446482174604e-08	-3.428536e-02
4.942607535850043e-08	-3.425584e-02
4.943887962665326e-08	-3.424388e-02
4.946448816295892e-08	-3.421997e-02
4.946648882960987e-08	-3.421810e-02
4.947049016291177e-08	-3.421437e-02
4.956452150145676e-08	-3.412662e-02
4.956652217405803e-08	-3.412475e-02
4.957852620966561e-08	-3.411356e-02
4.959081603524374e-08	-3.410209e-02
4.960310586082185e-08	-3.409063e-02
4.961539568639997e-08	-3.407917e-02
4.962768551197809e-08	-3.406771e-02
4.963997533755621e-08	-3.405625e-02
4.965226516313433e-08	-3.404479e-02
4.966455498871245e-08	-3.403334e-02
4.966655551850617e-08	-3.403147e-02
4.967055657809363e-08	-3.402774e-02
4.968599315350914e-08	-3.401336e-02
4.970142972892465e-08	-3.399897e-02
4.971686630434016e-08	-3.398459e-02
4.973230287975567e-08	-3.397021e-02
4.974773945517118e-08	-3.395583e-02
4.976317603058669e-08	-3.394145e-02
4.977861260600221e-08	-3.392708e-02
4.980140536514349e-08	-3.390585e-02
4.982419812428477e-08	-3.388463e-02
4.984699088342606e-08	-3.386341e-02
4.986978364256734e-08	-3.384220e-02
4.989257640170862e-08	-3.382100e-02
4.991536916084990e-08	-3.379979e-02
4.993816191999119e-08	-3.377859e-02
4.996275968040791e-08	-3.375572e-02
4.996665555185063e-08	-3.375209e-02
4.998141420810066e-08	-3.373837e-02
5.001667222407469e-08	-3.370560e-02
5.002847914907472e-08	-3.369463e-02
5.004322649494834e-08	-3.368092e-02
5.005797384082196e-08	-3.366722e-02
5.007272118669558e-08	-3.365352e-02
5.008746853256921e-08	-3.363982e-02
5.010221587844283e-08	-3.362613e-02
5.011696322431645e-08	-3.361243e-02
5.013171057019007e-08	-3.359874e-02
5.016672224074693e-08	-3.356624e-02
5.017072357452485e-08	-3.356252e-02
5.023914638212738e-08	-3.349904e-02
5.026475491830611e-08	-3.347528e-02
5.026675558519507e-08	-3.347343e-02
5.027075691897299e-08	-3.346972e-02
5.027875958652883e-08	-3.346230e-02
5.041680560186729e-08	-3.333438e-02
5.042640880293461e-08	-3.332549e-02
5.046682227409137e-08	-3.328807e-02
5.047882627541603e-08	-3.327696e-02
5.049197351498379e-08	-3.326479e-02
5.050512075455155e-08	-3.325263e-02
5.051826799411930e-08	-3.324046e-02
5.053141523368707e-08	-3.322830e-02
5.054456247325482e-08	-3.321614e-02
5.055770971282258e-08	-3.320398e-02
5.057085695239034e-08	-3.319182e-02
5.058457581104710e-08	-3.317913e-02
5.059829466970386e-08	-3.316645e-02
5.061201352836062e-08	-3.315377e-02
5.062573238701738e-08	-3.314109e-02
5.063945124567414e-08	-3.312841e-02
5.065317010433091e-08	-3.311573e-02
5.066688896298767e-08	-3.310306e-02
5.067889295907322e-08	-3.309197e-02
5.068752440700154e-08	-3.308400e-02
5.069615585492986e-08	-3.307602e-02
5.070478730285818e-08	-3.306805e-02
5.071341875078649e-08	-3.306008e-02
5.072205019871481e-08	-3.305211e-02
5.073068164664313e-08	-3.304414e-02
5.073931309457145e-08	-3.303617e-02
5.076492161955397e-08	-3.301253e-02
5.076692230743582e-08	-3.301069e-02
5.077092368319952e-08	-3.300699e-02
5.077892643472693e-08	-3.299961e-02
5.086495548882432e-08	-3.292025e-02
5.086695565188396e-08	-3.291840e-02
5.087895663024185e-08	-3.290734e-02
5.090189833549766e-08	-3.288619e-02
5.092484004075347e-08	-3.286505e-02
5.094778174600928e-08	-3.284391e-02
5.097072345126508e-08	-3.282278e-02
5.099366515652089e-08	-3.280165e-02
5.101660686177670e-08	-3.278053e-02
5.103954856703251e-08	-3.275941e-02
5.106702234078025e-08	-3.273413e-02
5.109096879762758e-08	-3.271209e-02
5.111732986776413e-08	-3.268785e-02
5.114369093790067e-08	-3.266361e-02
5.117005200803722e-08	-3.263938e-02
5.119641307817378e-08	-3.261515e-02
5.122277414831032e-08	-3.259093e-02
5.124913521844687e-08	-3.256672e-02
5.127549628858342e-08	-3.254251e-02
5.129012305671800e-08	-3.252908e-02
5.130474982485258e-08	-3.251566e-02
5.131937659298716e-08	-3.250223e-02
5.133400336112174e-08	-3.248881e-02
5.134863012925633e-08	-3.247539e-02
5.136325689739091e-08	-3.246197e-02
5.137788366552549e-08	-3.244856e-02
5.141713904634879e-08	-3.241257e-02
5.142574807946941e-08	-3.240467e-02
5.143722679029691e-08	-3.239415e-02
5.147169531159178e-08	-3.236257e-02
5.150616383288665e-08	-3.233100e-02
5.154063235418153e-08	-3.229944e-02
5.157510087547640e-08	-3.226789e-02
5.160956939677127e-08	-3.223635e-02
5.164403791806614e-08	-3.220483e-02
5.167850643936102e-08	-3.217331e-02
5.176725575191732e-08	-3.209224e-02
5.178169931273890e-08	-3.207905e-02
5.179700771766082e-08	-3.206507e-02
5.181231612258274e-08	-3.205110e-02
5.182762452750466e-08	-3.203713e-02
5.184293293242658e-08	-3.202316e-02
5.185824133734850e-08	-3.200920e-02
5.187354974227043e-08	-3.199524e-02
5.188885814719235e-08	-3.198128e-02
5.191730576858954e-08	-3.195534e-02
5.193209597487084e-08	-3.194186e-02
5.203942582108442e-08	-3.184411e-02
5.206466777313784e-08	-3.182114e-02
5.206735578526176e-08	-3.181869e-02
5.207235745248416e-08	-3.181414e-02
5.210236745581860e-08	-3.178684e-02
5.218979659886629e-08	-3.170736e-02
5.221540513504501e-08	-3.168410e-02
5.221740580193398e-08	-3.168228e-02
5.222140713571191e-08	-3.167865e-02
5.222940980326778e-08	-3.167138e-02
5.228982994331448e-08	-3.161653e-02
5.231543847949326e-08	-3.159330e-02
5.231743914638213e-08	-3.159148e-02
5.232144048015986e-08	-3.158785e-02
5.232944314771533e-08	-3.158059e-02
5.234373362549568e-08	-3.156763e-02
5.235802410327603e-08	-3.155467e-02
5.237231458105638e-08	-3.154172e-02
5.238660505883673e-08	-3.152877e-02
5.240089553661708e-08	-3.151581e-02
5.241518601439743e-08	-3.150287e-02
5.242947649217778e-08	-3.148992e-02
5.244376696990707e-08	-3.147698e-02
5.245805744763638e-08	-3.146404e-02
5.247234792536568e-08	-3.145110e-02
5.248663840309497e-08	-3.143816e-02
5.250092888082427e-08	-3.142522e-02
5.251521935855358e-08	-3.141229e-02
5.252950983628288e-08	-3.139936e-02
5.256752250750251e-08	-3.136497e-02
5.257712570830607e-08	-3.135629e-02
5.261553851152031e-08	-3.132157e-02
5.261753917972658e-08	-3.131976e-02
5.262954318896419e-08	-3.130891e-02
5.265246506360695e-08	-3.128820e-02
5.267538693824971e-08	-3.126750e-02
5.269830881289247e-08	-3.124680e-02
5.272123068753523e-08	-3.122611e-02
5.274415256217799e-08	-3.120543e-02
5.276707443682075e-08	-3.118475e-02
5.278999631146351e-08	-3.116408e-02
5.281560444296603e-08	-3.114099e-02
5.281760586862288e-08	-3.113919e-02
5.282160871993658e-08	-3.113558e-02
5.282961442256399e-08	-3.112836e-02
5.285647987041473e-08	-3.110415e-02
5.288334531826548e-08	-3.107995e-02
5.291021076611622e-08	-3.105576e-02
5.293707621396695e-08	-3.103158e-02
5.296394166181769e-08	-3.100741e-02
5.299080710966844e-08	-3.098324e-02
5.301767255751918e-08	-3.095908e-02
5.305180059822395e-08	-3.092841e-02
5.326775591863955e-08	-3.073463e-02
5.327734141267795e-08	-3.072605e-02
5.331777259086363e-08	-3.068983e-02
5.333030780305593e-08	-3.067861e-02
5.335758700667212e-08	-3.065420e-02
5.338486621028830e-08	-3.062979e-02
5.341214541390449e-08	-3.060539e-02
5.343942461752068e-08	-3.058100e-02
5.346670382113687e-08	-3.055662e-02
5.349398302475305e-08	-3.053225e-02
5.352126222836924e-08	-3.050789e-02
5.353568962409192e-08	-3.049501e-02
5.355011701981460e-08	-3.048214e-02
5.356454441553727e-08	-3.046926e-02
5.357897181125995e-08	-3.045639e-02
5.359339920698263e-08	-3.044352e-02
5.360782660270531e-08	-3.043065e-02
5.362225399842799e-08	-3.041779e-02
5.366788929643215e-08	-3.037711e-02
5.367840459455994e-08	-3.036775e-02
5.371790596865622e-08	-3.033257e-02
5.372631820715845e-08	-3.032508e-02
5.374094517447685e-08	-3.031206e-02
5.375557214179525e-08	-3.029904e-02
5.377019910911365e-08	-3.028602e-02
5.378482607643204e-08	-3.027301e-02
5.379945304375044e-08	-3.026000e-02
5.381408001106884e-08	-3.024699e-02
5.382870697838724e-08	-3.023399e-02
5.384145921826799e-08	-3.022266e-02
5.385421145814875e-08	-3.021132e-02
5.386696369802950e-08	-3.019999e-02
5.387971593791025e-08	-3.018866e-02
5.389246817779101e-08	-3.017734e-02
5.390522041767176e-08	-3.016601e-02
5.391797265755252e-08	-3.015469e-02
5.395013208453068e-08	-3.012615e-02
5.403090075027592e-08	-3.005452e-02
5.411166941602116e-08	-2.998297e-02
5.419243808176641e-08	-2.991151e-02
5.427320674751166e-08	-2.984014e-02
5.435397541325690e-08	-2.976885e-02
5.443474407900214e-08	-2.969765e-02
5.451551274474739e-08	-2.962654e-02
5.451817272424142e-08	-2.962420e-02
5.453317772590864e-08	-2.961100e-02
5.455218406135379e-08	-2.959428e-02
5.457119039679894e-08	-2.957757e-02
5.459019673224409e-08	-2.956086e-02
5.460920306768924e-08	-2.954416e-02
5.462820940313439e-08	-2.952746e-02
5.464721573857954e-08	-2.951077e-02
5.466622207402468e-08	-2.949408e-02
5.466822274091364e-08	-2.949233e-02
5.469623207735909e-08	-2.946775e-02
5.471686752727107e-08	-2.944964e-02
5.473750297718307e-08	-2.943155e-02
5.475813842709506e-08	-2.941345e-02
5.477877387700706e-08	-2.939537e-02
5.479940932691904e-08	-2.937729e-02
5.482004477683104e-08	-2.935921e-02
5.484068022674303e-08	-2.934114e-02
5.486628876292265e-08	-2.931873e-02
5.486828942980994e-08	-2.931698e-02
5.487229076358451e-08	-2.931348e-02
5.488029343113365e-08	-2.930648e-02
5.489344067070263e-08	-2.929497e-02
5.490658791027161e-08	-2.928348e-02
5.491973514984059e-08	-2.927198e-02
5.493288238940957e-08	-2.926048e-02
5.494602962897855e-08	-2.924899e-02
5.495917686854752e-08	-2.923750e-02
5.497232410811650e-08	-2.922601e-02
5.499318820566134e-08	-2.920779e-02
5.501405230320617e-08	-2.918957e-02
5.503491640075100e-08	-2.917136e-02
5.505578049829583e-08	-2.915315e-02
5.507664459584066e-08	-2.913495e-02
5.509750869338549e-08	-2.911675e-02
5.511837279093032e-08	-2.909857e-02
5.512797598736116e-08	-2.909020e-02
5.516638877308451e-08	-2.905673e-02
5.516838946315440e-08	-2.905499e-02
5.518039360357373e-08	-2.904454e-02
5.521762735138112e-08	-2.901212e-02
5.525486109918850e-08	-2.897973e-02
5.529209484699588e-08	-2.894736e-02
5.532932859480326e-08	-2.891501e-02
5.536656234261065e-08	-2.888268e-02
5.540379609041803e-08	-2.885036e-02
5.544102983822541e-08	-2.881807e-02
5.546680928274045e-08	-2.879572e-02
5.546848949649884e-08	-2.879426e-02
5.547184992401561e-08	-2.879135e-02
5.547857077904915e-08	-2.878553e-02
5.551850616872291e-08	-2.875093e-02
5.552657119476316e-08	-2.874395e-02
5.554724803088512e-08	-2.872605e-02
5.556792486700708e-08	-2.870816e-02
5.558860170312904e-08	-2.869027e-02
5.560927853925100e-08	-2.867239e-02
5.562995537537296e-08	-2.865452e-02
5.565063221149492e-08	-2.863665e-02
5.567130904761688e-08	-2.861878e-02
5.568872992300733e-08	-2.860374e-02
5.570615079839779e-08	-2.858870e-02
5.572357167378824e-08	-2.857366e-02
5.574099254917870e-08	-2.855863e-02
5.575841342456915e-08	-2.854360e-02
5.577583429995961e-08	-2.852858e-02
