Freq.	V(out)
3.31131121482529e+08	(-1.12311417217899e+01dB,9.15726238408837e+01°)
3.31894457552548e+08	(-1.12511266929135e+01dB,9.15690087164644e+01°)
3.32659553293942e+08	(-1.12711117330368e+01dB,9.15654018941477e+01°)
3.33426412763172e+08	(-1.12910968418434e+01dB,9.15618033549250e+01°)
3.34195040026052e+08	(-1.13110820190181e+01dB,9.15582130798307e+01°)
3.34965439157765e+08	(-1.13310672642472e+01dB,9.15546310499423e+01°)
3.35737614242892e+08	(-1.13510525772185e+01dB,9.15510572463802e+01°)
3.36511569375427e+08	(-1.13710379576213e+01dB,9.15474916503078e+01°)
3.37287308658805e+08	(-1.13910234051462e+01dB,9.15439342429310e+01°)
3.38064836205918e+08	(-1.14110089194852e+01dB,9.15403850054987e+01°)
3.38844156139139e+08	(-1.14309945003317e+01dB,9.15368439193019e+01°)
3.39625272590345e+08	(-1.14509801473808e+01dB,9.15333109656744e+01°)
3.40408189700937e+08	(-1.14709658603285e+01dB,9.15297861259924e+01°)
3.41192911621864e+08	(-1.14909516388726e+01dB,9.15262693816742e+01°)
3.41979442513645e+08	(-1.15109374827121e+01dB,9.15227607141804e+01°)
3.42767786546386e+08	(-1.15309233915474e+01dB,9.15192601050136e+01°)
3.43557947899810e+08	(-1.15509093650803e+01dB,9.15157675357184e+01°)
3.44349930763274e+08	(-1.15708954030140e+01dB,9.15122829878815e+01°)
3.45143739335791e+08	(-1.15908815050530e+01dB,9.15088064431313e+01°)
3.45939377826057e+08	(-1.16108676709032e+01dB,9.15053378831378e+01°)
3.46736850452466e+08	(-1.16308539002717e+01dB,9.15018772896127e+01°)
3.47536161443140e+08	(-1.16508401928672e+01dB,9.14984246443094e+01°)
3.48337315035946e+08	(-1.16708265483995e+01dB,9.14949799290225e+01°)
3.49140315478520e+08	(-1.16908129665799e+01dB,9.14915431255882e+01°)
3.49945167028291e+08	(-1.17107994471209e+01dB,9.14881142158837e+01°)
3.50751873952502e+08	(-1.17307859897364e+01dB,9.14846931818276e+01°)
3.51560440528232e+08	(-1.17507725941415e+01dB,9.14812800053795e+01°)
3.52370871042421e+08	(-1.17707592600527e+01dB,9.14778746685399e+01°)
3.53183169791890e+08	(-1.17907459871879e+01dB,9.14744771533503e+01°)
3.53997341083368e+08	(-1.18107327752661e+01dB,9.14710874418930e+01°)
3.54813389233508e+08	(-1.18307196240076e+01dB,9.14677055162911e+01°)
3.55631318568918e+08	(-1.18507065331341e+01dB,9.14643313587081e+01°)
3.56451133426177e+08	(-1.18706935023685e+01dB,9.14609649513481e+01°)
3.57272838151861e+08	(-1.18906805314350e+01dB,9.14576062764559e+01°)
3.58096437102568e+08	(-1.19106676200591e+01dB,9.14542553163164e+01°)
3.58921934644937e+08	(-1.19306547679674e+01dB,9.14509120532548e+01°)
3.59749335155674e+08	(-1.19506419748879e+01dB,9.14475764696366e+01°)
3.60578643021574e+08	(-1.19706292405499e+01dB,9.14442485478672e+01°)
3.61409862639545e+08	(-1.19906165646838e+01dB,9.14409282703922e+01°)
3.62242998416630e+08	(-1.20106039470212e+01dB,9.14376156196969e+01°)
3.63078054770032e+08	(-1.20305913872952e+01dB,9.14343105783067e+01°)
3.63915036127138e+08	(-1.20505788852397e+01dB,9.14310131287865e+01°)
3.64753946925539e+08	(-1.20705664405903e+01dB,9.14277232537410e+01°)
3.65594791613056e+08	(-1.20905540530834e+01dB,9.14244409358142e+01°)
3.66437574647764e+08	(-1.21105417224568e+01dB,9.14211661576899e+01°)
3.67282300498015e+08	(-1.21305294484496e+01dB,9.14178989020911e+01°)
3.68128973642462e+08	(-1.21505172308018e+01dB,9.14146391517802e+01°)
3.68977598570080e+08	(-1.21705050692549e+01dB,9.14113868895586e+01°)
3.69828179780196e+08	(-1.21904929635514e+01dB,9.14081420982671e+01°)
3.70680721782506e+08	(-1.22104809134351e+01dB,9.14049047607853e+01°)
3.71535229097102e+08	(-1.22304689186508e+01dB,9.14016748600318e+01°)
3.72391706254498e+08	(-1.22504569789446e+01dB,9.13984523789643e+01°)
3.73250157795650e+08	(-1.22704450940638e+01dB,9.13952373005788e+01°)
3.74110588271982e+08	(-1.22904332637568e+01dB,9.13920296079105e+01°)
3.74973002245412e+08	(-1.23104214877730e+01dB,9.13888292840329e+01°)
3.75837404288373e+08	(-1.23304097658633e+01dB,9.13856363120580e+01°)
3.76703798983837e+08	(-1.23503980977795e+01dB,9.13824506751364e+01°)
3.77572190925344e+08	(-1.23703864832745e+01dB,9.13792723564569e+01°)
3.78442584717021e+08	(-1.23903749221025e+01dB,9.13761013392467e+01°)
3.79314984973610e+08	(-1.24103634140186e+01dB,9.13729376067709e+01°)
3.80189396320489e+08	(-1.24303519587793e+01dB,9.13697811423330e+01°)
3.81065823393700e+08	(-1.24503405561421e+01dB,9.13666319292745e+01°)
3.81944270839974e+08	(-1.24703292058655e+01dB,9.13634899509744e+01°)
3.82824743316750e+08	(-1.24903179077092e+01dB,9.13603551908501e+01°)
3.83707245492206e+08	(-1.25103066614340e+01dB,9.13572276323564e+01°)
3.84591782045280e+08	(-1.25302954668018e+01dB,9.13541072589858e+01°)
3.85478357665698e+08	(-1.25502843235757e+01dB,9.13509940542684e+01°)
3.86366977053995e+08	(-1.25702732315196e+01dB,9.13478880017720e+01°)
3.87257644921543e+08	(-1.25902621903988e+01dB,9.13447890851015e+01°)
3.88150365990574e+08	(-1.26102511999794e+01dB,9.13416972878993e+01°)
3.89045144994206e+08	(-1.26302402600288e+01dB,9.13386125938450e+01°)
3.89941986676469e+08	(-1.26502293703153e+01dB,9.13355349866555e+01°)
3.90840895792327e+08	(-1.26702185306084e+01dB,9.13324644500845e+01°)
3.91741877107708e+08	(-1.26902077406786e+01dB,9.13294009679231e+01°)
3.92644935399525e+08	(-1.27101970002974e+01dB,9.13263445239988e+01°)
3.93550075455702e+08	(-1.27301863092373e+01dB,9.13232951021765e+01°)
3.94457302075203e+08	(-1.27501756672721e+01dB,9.13202526863574e+01°)
3.95366620068052e+08	(-1.27701650741764e+01dB,9.13172172604796e+01°)
3.96278034255363e+08	(-1.27901545297259e+01dB,9.13141888085176e+01°)
3.97191549469364e+08	(-1.28101440336972e+01dB,9.13111673144828e+01°)
3.98107170553421e+08	(-1.28301335858683e+01dB,9.13081527624226e+01°)
3.99024902362066e+08	(-1.28501231860178e+01dB,9.13051451364208e+01°)
3.99944749761021e+08	(-1.28701128339256e+01dB,9.13021444205978e+01°)
4.00866717627226e+08	(-1.28901025293724e+01dB,9.12991505991098e+01°)
4.01790810848863e+08	(-1.29100922721400e+01dB,9.12961636561493e+01°)
4.02717034325382e+08	(-1.29300820620113e+01dB,9.12931835759447e+01°)
4.03645392967528e+08	(-1.29500718987700e+01dB,9.12902103427605e+01°)
4.04575891697365e+08	(-1.29700617822010e+01dB,9.12872439408969e+01°)
4.05508535448306e+08	(-1.29900517120899e+01dB,9.12842843546900e+01°)
4.06443329165135e+08	(-1.30100416882237e+01dB,9.12813315685115e+01°)
4.07380277804034e+08	(-1.30300317103899e+01dB,9.12783855667688e+01°)
4.08319386332614e+08	(-1.30500217783773e+01dB,9.12754463339048e+01°)
4.09260659729932e+08	(-1.30700118919757e+01dB,9.12725138543978e+01°)
4.10204102986528e+08	(-1.30900020509756e+01dB,9.12695881127615e+01°)
4.11149721104443e+08	(-1.31099922551686e+01dB,9.12666690935451e+01°)
4.12097519097251e+08	(-1.31299825043473e+01dB,9.12637567813327e+01°)
4.13047501990082e+08	(-1.31499727983053e+01dB,9.12608511607439e+01°)
4.13999674819651e+08	(-1.31699631368369e+01dB,9.12579522164330e+01°)
4.14954042634283e+08	(-1.31899535197376e+01dB,9.12550599330895e+01°)
4.15910610493942e+08	(-1.32099439468036e+01dB,9.12521742954377e+01°)
4.16869383470255e+08	(-1.32299344178324e+01dB,9.12492952882370e+01°)
4.17830366646541e+08	(-1.32499249326221e+01dB,9.12464228962811e+01°)
4.18793565117838e+08	(-1.32699154909717e+01dB,9.12435571043988e+01°)
4.19758983990927e+08	(-1.32899060926814e+01dB,9.12406978974532e+01°)
4.20726628384363e+08	(-1.33098967375522e+01dB,9.12378452603420e+01°)
4.21696503428501e+08	(-1.33298874253858e+01dB,9.12349991779976e+01°)
4.22668614265521e+08	(-1.33498781559851e+01dB,9.12321596353863e+01°)
4.23642966049459e+08	(-1.33698689291539e+01dB,9.12293266175089e+01°)
4.24619563946231e+08	(-1.33898597446965e+01dB,9.12265001094007e+01°)
4.25598413133661e+08	(-1.34098506024187e+01dB,9.12236800961306e+01°)
4.26579518801510e+08	(-1.34298415021266e+01dB,9.12208665628019e+01°)
4.27562886151504e+08	(-1.34498324436277e+01dB,9.12180594945519e+01°)
4.28548520397357e+08	(-1.34698234267301e+01dB,9.12152588765516e+01°)
4.29536426764804e+08	(-1.34898144512427e+01dB,9.12124646940059e+01°)
4.30526610491627e+08	(-1.35098055169755e+01dB,9.12096769321536e+01°)
4.31519076827682e+08	(-1.35297966237393e+01dB,9.12068955762670e+01°)
4.32513831034925e+08	(-1.35497877713457e+01dB,9.12041206116521e+01°)
4.33510878387445e+08	(-1.35697789596073e+01dB,9.12013520236483e+01°)
4.34510224171487e+08	(-1.35897701883374e+01dB,9.11985897976287e+01°)
4.35511873685484e+08	(-1.36097614573502e+01dB,9.11958339189994e+01°)
4.36515832240081e+08	(-1.36297527664608e+01dB,9.11930843732002e+01°)
4.37522105158167e+08	(-1.36497441154851e+01dB,9.11903411457038e+01°)
4.38530697774901e+08	(-1.36697355042400e+01dB,9.11876042220162e+01°)
4.39541615437739e+08	(-1.36897269325429e+01dB,9.11848735876766e+01°)
4.40554863506468e+08	(-1.37097184002125e+01dB,9.11821492282569e+01°)
4.41570447353227e+08	(-1.37297099070679e+01dB,9.11794311293622e+01°)
4.42588372362541e+08	(-1.37497014529292e+01dB,9.11767192766304e+01°)
4.43608643931346e+08	(-1.37696930376175e+01dB,9.11740136557320e+01°)
4.44631267469022e+08	(-1.37896846609544e+01dB,9.11713142523703e+01°)
4.45656248397417e+08	(-1.38096763227625e+01dB,9.11686210522815e+01°)
4.46683592150876e+08	(-1.38296680228652e+01dB,9.11659340412338e+01°)
4.47713304176276e+08	(-1.38496597610868e+01dB,9.11632532050285e+01°)
4.48745389933045e+08	(-1.38696515372521e+01dB,9.11605785294989e+01°)
4.49779854893201e+08	(-1.38896433511871e+01dB,9.11579100005108e+01°)
4.50816704541373e+08	(-1.39096352027183e+01dB,9.11552476039622e+01°)
4.51855944374835e+08	(-1.39296270916732e+01dB,9.11525913257833e+01°)
4.52897579903533e+08	(-1.39496190178798e+01dB,9.11499411519365e+01°)
4.53941616650115e+08	(-1.39696109811673e+01dB,9.11472970684162e+01°)
4.54988060149960e+08	(-1.39896029813653e+01dB,9.11446590612488e+01°)
4.56036915951207e+08	(-1.40095950183045e+01dB,9.11420271164925e+01°)
4.57088189614786e+08	(-1.40295870918161e+01dB,9.11394012202376e+01°)
4.58141886714444e+08	(-1.40495792017322e+01dB,9.11367813586058e+01°)
4.59198012836779e+08	(-1.40695713478858e+01dB,9.11341675177507e+01°)
4.60256573581266e+08	(-1.40895635301103e+01dB,9.11315596838576e+01°)
4.61317574560289e+08	(-1.41095557482404e+01dB,9.11289578431431e+01°)
4.62381021399170e+08	(-1.41295480021110e+01dB,9.11263619818556e+01°)
4.63446919736198e+08	(-1.41495402915581e+01dB,9.11237720862746e+01°)
4.64515275222659e+08	(-1.41695326164184e+01dB,9.11211881427111e+01°)
4.65586093522868e+08	(-1.41895249765293e+01dB,9.11186101375073e+01°)
4.66659380314197e+08	(-1.42095173717290e+01dB,9.11160380570367e+01°)
4.67735141287107e+08	(-1.42295098018563e+01dB,9.11134718877038e+01°)
4.68813382145174e+08	(-1.42495022667509e+01dB,9.11109116159442e+01°)
4.69894108605124e+08	(-1.42694947662532e+01dB,9.11083572282245e+01°)
4.70977326396861e+08	(-1.42894873002043e+01dB,9.11058087110422e+01°)
4.72063041263498e+08	(-1.43094798684460e+01dB,9.11032660509257e+01°)
4.73151258961388e+08	(-1.43294724708209e+01dB,9.11007292344341e+01°)
4.74241985260152e+08	(-1.43494651071723e+01dB,9.10981982481573e+01°)
4.75335225942712e+08	(-1.43694577773442e+01dB,9.10956730787156e+01°)
4.76430986805322e+08	(-1.43894504811813e+01dB,9.10931537127602e+01°)
4.77529273657597e+08	(-1.44094432185291e+01dB,9.10906401369726e+01°)
4.78630092322545e+08	(-1.44294359892336e+01dB,9.10881323380648e+01°)
4.79733448636595e+08	(-1.44494287931418e+01dB,9.10856303027791e+01°)
4.80839348449634e+08	(-1.44694216301012e+01dB,9.10831340178881e+01°)
4.81947797625033e+08	(-1.44894144999601e+01dB,9.10806434701946e+01°)
4.83058802039678e+08	(-1.45094074025673e+01dB,9.10781586465318e+01°)
4.84172367584004e+08	(-1.45294003377726e+01dB,9.10756795337627e+01°)
4.85288500162026e+08	(-1.45493933054263e+01dB,9.10732061187804e+01°)
4.86407205691366e+08	(-1.45693863053793e+01dB,9.10707383885079e+01°)
4.87528490103290e+08	(-1.45893793374834e+01dB,9.10682763298984e+01°)
4.88652359342737e+08	(-1.46093724015910e+01dB,9.10658199299344e+01°)
4.89778819368350e+08	(-1.46293654975552e+01dB,9.10633691756287e+01°)
4.90907876152506e+08	(-1.46493586252296e+01dB,9.10609240540233e+01°)
4.92039535681354e+08	(-1.46693517844686e+01dB,9.10584845521901e+01°)
4.93173803954839e+08	(-1.46893449751274e+01dB,9.10560506572305e+01°)
4.94310686986738e+08	(-1.47093381970617e+01dB,9.10536223562754e+01°)
4.95450190804693e+08	(-1.47293314501279e+01dB,9.10511996364850e+01°)
4.96592321450238e+08	(-1.47493247341829e+01dB,9.10487824850490e+01°)
4.97737084978838e+08	(-1.47693180490847e+01dB,9.10463708891864e+01°)
4.98884487459914e+08	(-1.47893113946914e+01dB,9.10439648361451e+01°)
5.00034534976880e+08	(-1.48093047708622e+01dB,9.10415643132026e+01°)
5.01187233627173e+08	(-1.48292981774567e+01dB,9.10391693076652e+01°)
5.02342589522288e+08	(-1.48492916143352e+01dB,9.10367798068684e+01°)
5.03500608787805e+08	(-1.48692850813587e+01dB,9.10343957981763e+01°)
5.04661297563429e+08	(-1.48892785783887e+01dB,9.10320172689824e+01°)
5.05824662003014e+08	(-1.49092721052874e+01dB,9.10296442067087e+01°)
5.06990708274604e+08	(-1.49292656619178e+01dB,9.10272765988059e+01°)
5.08159442560460e+08	(-1.49492592481433e+01dB,9.10249144327537e+01°)
5.09330871057095e+08	(-1.49692528638279e+01dB,9.10225576960601e+01°)
5.10504999975305e+08	(-1.49892465088366e+01dB,9.10202063762619e+01°)
5.11681835540206e+08	(-1.50092401830345e+01dB,9.10178604609244e+01°)
5.12861383991263e+08	(-1.50292338862877e+01dB,9.10155199376410e+01°)
5.14043651582324e+08	(-1.50492276184627e+01dB,9.10131847940340e+01°)
5.15228644581654e+08	(-1.50692213794268e+01dB,9.10108550177535e+01°)
5.16416369271969e+08	(-1.50892151690478e+01dB,9.10085305964783e+01°)
5.17606831950465e+08	(-1.51092089871941e+01dB,9.10062115179149e+01°)
5.18800038928858e+08	(-1.51292028337346e+01dB,9.10038977697984e+01°)
5.19995996533413e+08	(-1.51491967085391e+01dB,9.10015893398917e+01°)
5.21194711104977e+08	(-1.51691906114777e+01dB,9.09992862159855e+01°)
5.22396188999016e+08	(-1.51891845424212e+01dB,9.09969883858989e+01°)
5.23600436585646e+08	(-1.52091785012412e+01dB,9.09946958374784e+01°)
5.24807460249668e+08	(-1.52291724878094e+01dB,9.09924085585986e+01°)
5.26017266390602e+08	(-1.52491665019986e+01dB,9.09901265371618e+01°)
5.27229861422718e+08	(-1.52691605436820e+01dB,9.09878497610977e+01°)
5.28445251775075e+08	(-1.52891546127331e+01dB,9.09855782183640e+01°)
5.29663443891553e+08	(-1.53091487090265e+01dB,9.09833118969458e+01°)
5.30884444230883e+08	(-1.53291428324370e+01dB,9.09810507848555e+01°)
5.32108259266688e+08	(-1.53491369828400e+01dB,9.09787948701332e+01°)
5.33334895487515e+08	(-1.53691311601117e+01dB,9.09765441408461e+01°)
5.34564359396865e+08	(-1.53891253641287e+01dB,9.09742985850890e+01°)
5.35796657513235e+08	(-1.54091195947680e+01dB,9.09720581909837e+01°)
5.37031796370146e+08	(-1.54291138519076e+01dB,9.09698229466794e+01°)
5.38269782516181e+08	(-1.54491081354257e+01dB,9.09675928403520e+01°)
5.39510622515020e+08	(-1.54691024452011e+01dB,9.09653678602050e+01°)
5.40754322945473e+08	(-1.54890967811134e+01dB,9.09631479944684e+01°)
5.42000890401516e+08	(-1.55090911430424e+01dB,9.09609332313995e+01°)
5.43250331492325e+08	(-1.55290855308688e+01dB,9.09587235592823e+01°)
5.44502652842313e+08	(-1.55490799444735e+01dB,9.09565189664275e+01°)
5.45757861091162e+08	(-1.55690743837383e+01dB,9.09543194411729e+01°)
5.47015962893863e+08	(-1.55890688485452e+01dB,9.09521249718826e+01°)
5.48276964920744e+08	(-1.56090633387771e+01dB,9.09499355469475e+01°)
5.49540873857515e+08	(-1.56290578543170e+01dB,9.09477511547852e+01°)
5.50807696405294e+08	(-1.56490523950490e+01dB,9.09455717838395e+01°)
5.52077439280647e+08	(-1.56690469608571e+01dB,9.09433974225810e+01°)
5.53350109215626e+08	(-1.56890415516264e+01dB,9.09412280595063e+01°)
5.54625712957800e+08	(-1.57090361672421e+01dB,9.09390636831387e+01°)
5.55904257270293e+08	(-1.57290308075902e+01dB,9.09369042820275e+01°)
5.57185748931819e+08	(-1.57490254725570e+01dB,9.09347498447484e+01°)
5.58470194736719e+08	(-1.57690201620296e+01dB,9.09326003599030e+01°)
5.59757601494998e+08	(-1.57890148758955e+01dB,9.09304558161193e+01°)
5.61047976032358e+08	(-1.58090096140425e+01dB,9.09283162020512e+01°)
5.62341325190237e+08	(-1.58290043763592e+01dB,9.09261815063784e+01°)
5.63637655825842e+08	(-1.58489991627346e+01dB,9.09240517178067e+01°)
5.64936974812190e+08	(-1.58689939730582e+01dB,9.09219268250679e+01°)
5.66239289038140e+08	(-1.58889888072201e+01dB,9.09198068169191e+01°)
5.67544605408434e+08	(-1.59089836651107e+01dB,9.09176916821437e+01°)
5.68852930843728e+08	(-1.59289785466211e+01dB,9.09155814095504e+01°)
5.70164272280633e+08	(-1.59489734516429e+01dB,9.09134759879738e+01°)
5.71478636671753e+08	(-1.59689683800680e+01dB,9.09113754062737e+01°)
5.72796030985714e+08	(-1.59889633317890e+01dB,9.09092796533357e+01°)
5.74116462207212e+08	(-1.60089583066989e+01dB,9.09071887180707e+01°)
5.75439937337041e+08	(-1.60289533046912e+01dB,9.09051025894152e+01°)
5.76766463392135e+08	(-1.60489483256600e+01dB,9.09030212563308e+01°)
5.78096047405602e+08	(-1.60689433694996e+01dB,9.09009447078044e+01°)
5.79428696426765e+08	(-1.60889384361051e+01dB,9.08988729328482e+01°)
5.80764417521195e+08	(-1.61089335253720e+01dB,9.08968059204996e+01°)
5.82103217770754e+08	(-1.61289286371961e+01dB,9.08947436598209e+01°)
5.83445104273628e+08	(-1.61489237714738e+01dB,9.08926861398997e+01°)
5.84790084144363e+08	(-1.61689189281021e+01dB,9.08906333498483e+01°)
5.86138164513911e+08	(-1.61889141069783e+01dB,9.08885852788043e+01°)
5.87489352529659e+08	(-1.62089093080003e+01dB,9.08865419159298e+01°)
5.88843655355471e+08	(-1.62289045310663e+01dB,9.08845032504119e+01°)
5.90201080171726e+08	(-1.62488997760751e+01dB,9.08824692714625e+01°)
5.91561634175355e+08	(-1.62688950429259e+01dB,9.08804399683182e+01°)
5.92925324579880e+08	(-1.62888903315184e+01dB,9.08784153302401e+01°)
5.94292158615453e+08	(-1.63088856417528e+01dB,9.08763953465140e+01°)
5.95662143528890e+08	(-1.63288809735297e+01dB,9.08743800064503e+01°)
5.97035286583717e+08	(-1.63488763267502e+01dB,9.08723692993838e+01°)
5.98411595060199e+08	(-1.63688717013157e+01dB,9.08703632146737e+01°)
5.99791076255388e+08	(-1.63888670971283e+01dB,9.08683617417037e+01°)
6.01173737483157e+08	(-1.64088625140903e+01dB,9.08663648698816e+01°)
6.02559586074236e+08	(-1.64288579521047e+01dB,9.08643725886396e+01°)
6.03948629376258e+08	(-1.64488534110748e+01dB,9.08623848874343e+01°)
6.05340874753791e+08	(-1.64688488909043e+01dB,9.08604017557460e+01°)
6.06736329588383e+08	(-1.64888443914974e+01dB,9.08584231830794e+01°)
6.08135001278595e+08	(-1.65088399127587e+01dB,9.08564491589633e+01°)
6.09536897240046e+08	(-1.65288354545934e+01dB,9.08544796729502e+01°)
6.10942024905449e+08	(-1.65488310169070e+01dB,9.08525147146169e+01°)
6.12350391724650e+08	(-1.65688265996054e+01dB,9.08505542735636e+01°)
6.13762005164670e+08	(-1.65888222025950e+01dB,9.08485983394149e+01°)
6.15176872709744e+08	(-1.66088178257826e+01dB,9.08466469018186e+01°)
6.16595001861357e+08	(-1.66288134690754e+01dB,9.08446999504467e+01°)
6.18016400138291e+08	(-1.66488091323812e+01dB,9.08427574749945e+01°)
6.19441075076656e+08	(-1.66688048156079e+01dB,9.08408194651810e+01°)
6.20869034229938e+08	(-1.66888005186642e+01dB,9.08388859107490e+01°)
6.22300285169034e+08	(-1.67087962414589e+01dB,9.08369568014645e+01°)
6.23734835482293e+08	(-1.67287919839014e+01dB,9.08350321271170e+01°)
6.25172692775559e+08	(-1.67487877459014e+01dB,9.08331118775196e+01°)
6.26613864672208e+08	(-1.67687835273692e+01dB,9.08311960425084e+01°)
6.28058358813191e+08	(-1.67887793282153e+01dB,9.08292846119430e+01°)
6.29506182857070e+08	(-1.68087751483508e+01dB,9.08273775757063e+01°)
6.30957344480065e+08	(-1.68287709876869e+01dB,9.08254749237042e+01°)
6.32411851376091e+08	(-1.68487668461357e+01dB,9.08235766458659e+01°)
6.33869711256798e+08	(-1.68687627236092e+01dB,9.08216827321435e+01°)
6.35330931851615e+08	(-1.68887586200201e+01dB,9.08197931725123e+01°)
6.36795520907787e+08	(-1.69087545352814e+01dB,9.08179079569704e+01°)
